level_0,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
35268,35268,10.821565,0.39495623,0.2766048,10.4512825,0.08498759,30.826435,160.76913,0.99937063,3.2724237,0.7735404,10.973153,6.0
127423,7423,9.489074,0.15892832,0.9059891,8.937179,0.481896,61.58092,281.59167,0.9923788,3.0477543,0.37146968,8.641634,6.0
129211,9211,8.82992,0.9254553,0.10068976,6.3261666,0.16147298,22.359037,153.30412,1.0014217,3.120922,1.5836415,13.060432,8.0
67146,7146,14.839899,1.4990984,0.98900825,3.0145202,0.124665126,24.153854,257.80423,0.9995267,3.6621537,0.3651856,9.6301155,4.0
153010,33010,8.532475,1.0507666,0.6128054,9.844774,0.12815848,15.567852,124.98048,1.0007007,3.1601303,1.1363523,10.702289,3.0
123381,3381,10.170548,0.6956326,0.08825723,11.6496525,0.35529855,62.133007,49.00696,0.9955187,3.53634,1.6641479,12.885344,4.0
101237,41237,8.498867,0.71330017,0.5509684,4.519943,0.23876119,56.20154,234.42505,0.99341124,2.9962285,1.0349923,10.466035,4.0
166081,46081,9.892905,1.1225296,0.17536622,5.848743,0.15727232,37.227642,129.11038,0.9981876,3.075469,1.4809691,12.511889,4.0
9362,9362,12.06825,0.5449243,0.71745163,9.687151,0.5269363,52.787502,75.99063,0.9958303,3.835231,1.7096614,12.925312,5.0
80780,20780,6.9741883,0.2576561,0.093239225,11.940327,0.3227939,48.63444,189.0846,0.9983245,3.0699694,1.0282426,11.317741,8.0
109920,49920,9.155387,0.66532826,0.1099211,12.7426815,0.53246814,58.31943,32.267265,0.99450254,3.8483958,1.8074896,13.94784,5.0
10403,10403,9.280998,0.50605583,0.19341938,10.710387,0.21783708,39.156506,192.24286,0.9962534,3.0029156,1.3713329,11.482784,5.0
119358,59358,9.108705,0.51836175,0.3251948,8.784522,0.53026515,63.401237,113.949875,0.99177223,3.767019,1.5669998,11.218092,5.0
77745,17745,9.580313,0.24821691,0.24951956,10.886675,0.30769667,59.647163,186.90549,0.9938112,3.5081186,0.7051612,10.045497,8.0
25174,25174,8.063427,0.28478238,0.12808703,10.783237,0.18049738,33.133057,160.30699,0.99921787,3.2457275,0.8933917,11.048193,5.0
7567,7567,7.9026785,0.39236167,0.3479249,9.391503,0.23873995,31.138296,150.11601,0.99760133,3.2436876,0.89685005,11.011409,6.0
113673,53673,13.090646,0.57667446,0.7488507,6.790346,0.22275288,60.020523,234.58911,0.99472415,3.0725842,0.5061559,10.081785,6.0
146156,26156,6.1603093,0.14947276,0.7546529,10.640444,0.4825853,39.977703,267.7439,0.9944373,3.14589,0.47021052,8.791308,3.0
22411,22411,13.699381,0.7128422,0.13574532,10.39181,0.1304488,40.802784,48.03143,0.9988735,3.5334768,1.3535696,13.206663,3.0
174010,54010,5.6028056,0.12899,0.7613915,11.620687,0.5248093,47.054123,280.68845,0.9932155,3.0882175,0.43231714,8.58692,7.0
86121,26121,10.949097,0.78757733,0.09722697,12.959744,0.25110835,43.90723,24.741392,0.99688584,3.5575902,1.6102941,12.953211,7.0
23610,23610,11.007155,0.31562018,0.36622366,11.739465,0.3476723,59.087738,126.36221,0.9961252,3.4214337,1.1471,11.078096,6.0
164305,44305,11.724818,1.0636439,0.121505044,12.426378,0.20962383,60.11631,50.44104,0.9947057,3.4083948,1.7408096,12.615118,4.0
45592,45592,10.332578,0.51163715,0.4513276,11.33863,0.26982287,41.658665,230.4822,0.999946,2.8825254,0.71528757,11.733017,7.0
109932,49932,11.901464,1.0736561,0.8555762,4.3358655,0.27159098,24.084934,160.29074,0.99865717,3.446529,0.63612,10.836244,4.0
14604,14604,9.01476,1.4762756,0.67103267,2.7300858,0.14418076,12.69587,178.40729,0.9992201,3.3201058,1.0802763,12.671551,7.0
67184,7184,7.8971696,0.19118355,0.37861872,12.480325,0.33796355,60.154453,245.63338,0.99602723,2.9563866,0.7194267,10.03387,7.0
161323,41323,8.287967,0.9610026,0.9893586,8.330377,0.26552954,17.400951,269.6472,1.0008358,2.9438128,0.5737629,8.947061,3.0
163714,43714,6.27262,0.3065416,0.21643597,10.750055,0.2631635,30.433277,137.85162,0.9977233,3.2435775,1.1097262,10.093457,3.0
89737,29737,12.276653,1.5161582,0.42851043,11.598166,0.35831577,38.259483,55.316364,0.9934325,3.713771,1.675115,13.33544,3.0
31783,31783,8.33357,1.2241826,0.15126644,6.7567034,0.25184003,21.064802,112.1528,0.99816054,3.3708177,1.5460961,13.086245,3.0
6274,6274,7.4824834,1.1845884,0.7433604,3.4355266,0.4401412,26.160345,156.5068,0.99442333,3.2457552,1.3118238,10.850157,4.0
48287,48287,7.084017,1.1308348,0.49644703,3.7416673,0.26297078,11.5947485,199.61525,0.99953187,3.2123117,1.4807676,11.081135,4.0
177458,57458,12.26692,0.34637675,0.75124466,6.947683,0.4208878,60.3947,244.36455,0.99195784,3.3202684,0.47957328,9.293088,6.0
73424,13424,7.685295,0.3621387,0.09858139,11.676621,0.2797814,44.100174,229.59108,0.99912775,2.8997843,1.3119304,11.89053,7.0
124704,4704,11.052813,0.9497313,0.8690699,4.9488196,0.416709,32.013985,215.57745,0.9939143,3.809111,0.894258,10.364187,3.0
107554,47554,7.706415,0.38446304,0.055928122,13.411641,0.36067322,60.529076,73.59939,0.99480647,3.6456647,1.6705056,12.030468,5.0
53844,53844,10.588759,1.0807396,0.5939494,11.882435,0.5804482,46.474083,48.99262,0.9921223,3.7742038,1.7433532,13.306564,3.0
63074,3074,15.314528,1.5457588,0.9935763,4.577479,0.18357234,7.9427695,230.90157,1.0012442,3.5247686,0.42801425,11.8471,4.0
132249,12249,8.858842,0.35360858,0.888943,5.444308,0.4185127,52.93399,273.6984,0.9925335,3.3342288,0.5173969,8.818801,3.0
72876,12876,10.842747,1.2694818,0.8144258,6.5018916,0.1925155,30.623835,190.1768,0.9978398,3.0385597,0.75190467,11.266982,4.0
131669,11669,10.726039,0.7400735,0.4835607,10.808027,0.53764004,46.00995,77.43102,0.99276906,3.6670702,1.4377872,13.173621,5.0
174295,54295,10.893988,1.4432971,0.2334422,4.0376,0.106546156,26.077343,238.72206,1.0014201,2.8172438,1.6947538,13.424527,8.0
111293,51293,9.61318,1.146046,0.24948749,6.547281,0.074724816,5.853539,133.95201,1.0021749,3.175254,1.4141798,12.462315,5.0
20892,20892,8.53863,0.46394074,0.3801739,4.549197,0.44065258,50.022224,136.30428,0.99556553,3.3414974,1.2168515,11.408094,4.0
165168,45168,11.410772,1.3023931,0.42242315,5.1488023,0.17004949,48.2516,179.07753,0.9957766,2.978788,0.94381446,11.90694,7.0
173781,53781,8.013,0.49489364,0.7604452,8.964614,0.46022832,19.972769,128.85611,0.9964014,3.3746853,1.2956476,10.390826,3.0
21531,21531,8.037728,0.8097426,0.31158325,12.282899,0.4625046,56.208344,112.421524,0.99290776,3.4430501,1.6824539,11.890741,3.0
172703,52703,10.359669,0.32335803,0.45159912,11.120479,0.2980969,44.577335,144.25107,0.99638635,3.5393913,0.82512265,10.6548605,5.0
81689,21689,14.039931,0.49545294,0.9718798,1.496234,0.43463433,67.50157,285.30334,0.9904265,3.7271552,0.37175468,8.797339,4.0
7186,7186,11.368072,0.14568731,0.95209324,3.2027419,0.60950476,67.61173,169.43074,0.99190366,3.9782314,1.4664868,11.784237,5.0
66189,6189,9.013561,0.8872729,0.7889732,10.585537,0.5529994,39.888203,134.25977,0.99408406,3.6593623,1.5844918,11.876842,3.0
47088,47088,11.148117,0.33790082,0.25512388,8.483591,0.4836101,60.051643,69.54564,0.99604666,3.680361,0.8349016,11.488854,6.0
39848,39848,13.830588,1.1233376,0.8290206,9.638492,0.2696865,50.459938,144.95631,0.9953498,3.1003156,1.0017608,11.596497,3.0
114634,54634,7.8859916,0.41814128,0.1111263,13.250075,0.39866227,65.33642,80.539345,0.99596107,3.6488216,1.9022707,11.92107,5.0
52454,52454,12.72159,0.85453457,0.31377625,13.599577,0.43859017,58.846493,88.05384,0.99406475,3.3293126,1.0128288,12.869542,7.0
116114,56114,7.007734,0.3702214,0.13896874,10.496805,0.25059584,29.924465,194.171,1.0001262,3.0767648,1.0010526,11.5640545,8.0
31817,31817,8.710507,1.3395556,0.37572718,8.478727,0.35365623,25.244295,79.26752,0.99651617,3.3673205,1.710684,12.488324,3.0
19919,19919,8.381612,0.87815857,0.4725615,6.8095584,0.4878066,43.919697,111.007484,0.9921538,3.4832144,1.3644016,11.40578,3.0
153869,33869,12.212605,0.3328022,0.6538457,11.968948,0.5815242,63.881046,82.51402,0.9922361,3.8796377,1.622857,12.944221,5.0
59086,59086,10.890131,1.487256,0.775195,3.1684988,0.13106196,19.704208,182.15558,0.9978144,3.6628547,0.8185003,11.579377,7.0
117129,57129,8.706551,1.0546668,0.7978099,3.367937,0.27749485,16.6825,164.01416,0.99753374,3.5899913,0.7817243,10.521598,3.0
33065,33065,9.506269,0.47718498,0.49321824,12.655345,0.28582236,51.339283,215.25375,0.99638665,2.8359566,1.1946107,10.420732,6.0
147332,27332,8.69804,0.44776353,0.4540204,10.569378,0.29560727,43.02823,154.13963,0.99630976,3.262542,0.9633657,10.1143265,3.0
157937,37937,10.478421,0.9980408,0.7490285,8.523247,0.5102195,37.044685,102.477684,0.99370956,3.6478558,1.6877917,12.465985,5.0
71946,11946,10.248678,0.58463544,0.33647022,9.779139,0.54736733,63.645824,85.212746,0.99280566,3.721822,1.788185,13.085773,5.0
48575,48575,6.9870596,1.3913137,0.36907744,11.4480915,0.4035051,24.878489,64.7901,0.9948747,3.4153218,1.7096224,11.094189,3.0
126742,6742,9.458864,0.43439367,0.77611154,5.9257226,0.43384507,50.204758,234.00087,0.9936355,3.735079,0.816337,9.630831,5.0
143004,23004,6.7016635,1.0565808,0.9829457,7.083356,0.19658452,9.902677,263.7689,1.0014988,3.1710117,0.6100978,8.623082,3.0
23246,23246,8.025853,1.2653378,0.67084384,2.3022516,0.3224131,20.216757,183.93918,0.9959411,3.4181974,1.0005797,10.695117,4.0
54292,54292,8.928896,1.5135561,0.2131534,8.954639,0.26024854,33.912247,64.367424,0.99383956,3.682806,1.629002,13.206314,7.0
164967,44967,9.584665,0.62067413,0.8214465,5.563464,0.46031573,48.345085,222.77612,0.99412,3.6571581,1.0075408,10.440459,5.0
25348,25348,9.300462,0.99701977,0.2974273,6.8268805,0.32030195,39.487236,108.037605,0.99532944,3.4568908,1.3912936,11.921757,3.0
5504,5504,9.449753,0.4649162,0.3028759,7.79784,0.4661782,52.797417,72.56574,0.9965284,3.4561343,1.1500582,12.136712,3.0
61772,1772,14.492019,1.1008538,0.837446,5.442515,0.46348324,67.910576,242.178,0.990729,3.7647,0.66063225,9.60341,4.0
51246,51246,11.644876,0.7109831,0.33173773,10.628688,0.33637056,49.53399,96.90637,0.9960384,3.16768,0.80738324,11.2858305,3.0
72635,12635,10.966657,0.5064571,0.3890112,9.673798,0.22648565,63.698017,264.8171,0.9936057,3.0158596,1.059744,10.176856,8.0
62960,2960,12.832016,1.4505059,0.8742086,7.885579,0.24534865,24.18659,206.44492,0.99871075,3.1596706,1.2170609,12.682718,4.0
52418,52418,11.210233,1.4987288,0.44951817,7.359522,0.29042313,32.336624,130.90462,0.9950626,3.57107,1.7976581,13.784186,3.0
167634,47634,11.292652,1.0409199,0.26854923,6.1104207,0.1868047,49.95496,229.59778,0.9995374,2.9751897,1.4030058,12.929078,8.0
140404,20404,13.571427,0.4526255,0.22325361,10.025259,0.38127396,69.29792,143.9081,0.99279356,3.524928,0.73211056,11.241102,6.0
23500,23500,7.7835927,0.9842086,0.60094,2.1666405,0.42245886,25.962437,147.59332,0.9941064,3.4768927,1.1112249,10.313152,4.0
119729,59729,10.599782,0.7509037,0.92282236,1.7768897,0.46859556,40.875423,252.92177,0.992031,3.501521,0.59365946,9.547655,4.0
130651,10651,11.204688,1.5606288,0.21148469,13.874925,0.14342219,12.563502,20.061417,0.9970066,3.8634536,1.844592,13.966698,3.0
135408,15408,12.608511,1.52299,0.713632,11.5787,0.074674524,2.7868264,16.936813,1.0027488,3.5603783,1.5932316,13.435472,3.0
156339,36339,8.51461,1.3589051,0.6472278,6.335171,0.09763533,13.460958,134.57608,1.0004225,3.1158485,1.1829836,10.992405,3.0
77795,17795,9.256461,0.8080598,0.44750094,7.2254195,0.52270526,52.27569,130.0104,0.9918348,3.7145395,1.2870675,10.507626,3.0
118630,58630,8.0847645,1.4429175,0.4229264,5.44072,0.30224794,30.285728,105.251495,0.9942409,3.5546994,1.4887315,11.671066,3.0
128339,8339,9.957277,0.80141187,0.17874841,6.4662094,0.23963393,48.17434,133.09578,0.9989664,3.1455896,1.4080848,12.621124,6.0
155040,35040,9.849186,0.7298101,0.88426316,4.134638,0.54027575,18.336403,176.57187,0.9955855,3.4107783,0.8851897,12.123929,5.0
113366,53366,10.707653,1.0268251,0.68838245,10.031951,0.18114313,14.83291,68.88525,1.0001503,3.2799773,1.1875033,11.160083,3.0
19375,19375,8.353953,1.419189,0.8275769,4.459492,0.5264285,28.21687,171.30319,0.99270505,3.2536962,1.5185552,12.1790695,4.0
141958,21958,11.200015,1.3534471,0.12075783,5.981976,0.17826106,51.91442,202.65819,0.9987338,2.926956,1.5728705,13.630437,8.0
101718,41718,9.357256,0.73294294,0.5958106,4.887573,0.46566325,52.036415,186.80713,0.9944065,3.269266,1.6960751,12.210563,5.0
121146,1146,10.552156,0.9860834,0.17856559,12.9573145,0.15669543,13.50058,24.271433,1.0010648,3.5732625,1.5571839,13.274578,3.0
51634,51634,9.71046,1.074127,0.8718145,7.4684067,0.1719982,20.44622,214.70232,1.0006421,3.5537417,0.7037929,10.434145,6.0
157484,37484,8.633752,0.19039921,0.58529,5.801563,0.5148036,50.102394,218.20937,0.9929909,3.6526377,0.4689638,9.244284,5.0
169811,49811,7.3131323,0.6631188,0.31982616,9.909749,0.10334326,10.069712,74.097244,1.0008773,3.2262669,1.1155044,10.362811,3.0
127425,7425,7.76965,0.6969401,0.19054714,7.821441,0.15188597,19.134064,173.43492,0.99992114,3.2105901,1.1796575,11.68394,5.0
12679,12679,12.320954,0.95318943,0.4201744,11.04216,0.4333925,53.504887,79.26871,0.99410206,3.5420222,1.1241431,12.665271,7.0
113673,53673,13.090646,0.57667446,0.7488507,6.790346,0.22275288,60.020523,234.58911,0.99472415,3.0725842,0.5061559,10.081785,6.0
74288,14288,9.369229,1.0421525,0.63306785,3.3145747,0.3366908,21.592402,206.92021,0.998112,3.3244114,1.0570241,12.121815,4.0
60729,729,11.134857,1.0714622,0.08784932,14.143478,0.1461999,18.444935,75.53663,0.9987844,3.3537118,1.7295835,13.22823,5.0
32868,32868,7.1979938,0.74562025,0.2889967,9.857764,0.25918126,44.88516,177.49454,0.99515086,3.1106596,1.4731036,10.6387825,7.0
84007,24007,12.333051,0.7722513,0.18940282,13.135401,0.13817213,23.469194,100.11336,0.99950624,3.4350402,1.129097,13.099817,8.0
19068,19068,15.118079,0.605248,0.78555465,8.212841,0.21202397,34.98989,101.810905,0.99841577,3.6061108,0.85553586,13.578943,5.0
89835,29835,9.351611,0.55584425,0.6532612,10.994562,0.3232279,51.66274,211.04349,0.99619514,2.980167,1.016459,10.612951,7.0
10243,10243,10.429113,0.7884144,0.48605126,8.916693,0.37616032,22.411924,60.256573,0.997814,3.3655207,1.291729,12.839447,5.0
1955,1955,10.592029,0.4023046,0.15224369,10.655521,0.47167298,66.49544,83.32429,0.9931223,3.7865436,1.2486863,11.284176,3.0
128648,8648,7.7258973,1.4643384,0.9740416,3.9650302,0.4052051,3.8188698,111.197205,1.0003905,3.770535,1.5899452,10.35112,3.0
86507,26507,6.256792,0.30109018,0.10365376,11.930483,0.42237014,64.10783,146.43579,0.99406683,3.4257963,1.5560662,11.094513,8.0
88982,28982,10.936709,1.0609081,0.3014328,9.680701,0.12450654,21.767483,89.75339,1.0000921,3.1573234,1.5278834,11.807357,5.0
133566,13566,14.582315,0.20491582,0.8569761,8.608361,0.457516,70.21932,273.30707,0.9911499,3.2115011,0.3801436,9.328497,6.0
67965,7965,10.308979,1.4553496,0.9550065,1.22137,0.36443305,18.131136,261.6947,0.99386656,3.4322534,0.69559515,11.263548,4.0
108550,48550,13.596411,0.8027693,0.98239344,2.8539455,0.5985638,30.942884,177.15437,0.99235517,3.899397,1.1415545,11.841546,5.0
47465,47465,11.423267,0.85289234,0.40590712,7.3114324,0.17265025,26.176758,144.6013,1.0001922,3.4429994,1.2895094,12.622006,5.0
134197,14197,10.786511,1.1697485,0.42459065,9.175105,0.11278123,10.44503,36.353264,1.0012553,3.2758834,1.4078737,12.237614,3.0
114149,54149,9.529164,0.48414567,0.8516331,3.919668,0.53210384,43.322292,227.63167,0.99124736,3.747969,0.660721,9.027109,4.0
178711,58711,8.922811,1.4733773,0.93913484,8.078091,0.21781878,2.1758025,93.52753,1.0026405,3.4533951,1.1837202,12.7390785,3.0
130365,10365,8.348828,0.19308266,0.59575576,7.0443735,0.5185151,59.66235,230.69473,0.99409246,3.5698674,0.9749053,10.246257,5.0
50710,50710,7.395457,1.1525737,0.58390963,5.67727,0.20655096,12.713443,163.08737,0.9995922,3.2168715,1.329922,10.724623,4.0
95741,35741,12.292175,0.9937502,0.7494584,3.8772092,0.30141905,60.677258,245.66313,0.9917127,2.9842587,0.60756284,10.160707,4.0
59724,59724,10.301862,1.4238647,0.766607,3.118614,0.2305645,12.299236,196.88277,0.99906623,3.449055,1.1128157,13.1019745,8.0
31832,31832,13.14846,1.4072998,0.57524484,13.459367,0.45310223,47.59107,48.29888,0.9949766,3.3755496,1.4472444,13.516866,3.0
122877,2877,12.963464,0.28728533,0.8639927,10.820921,0.32125834,67.593765,273.96927,0.99493855,2.8042245,0.42800128,9.626543,6.0
26649,26649,12.688883,1.1856811,0.7836692,4.9276094,0.40910727,36.770847,125.712944,0.9965324,3.7468429,1.0748188,12.551709,5.0
15078,15078,12.852557,1.3072796,0.4084011,12.255465,0.28442398,35.624813,52.63422,0.9948695,3.7168262,1.439096,13.069847,3.0
145842,25842,7.822011,0.4583961,0.65662473,8.348349,0.46367273,50.748085,208.84714,0.99333686,3.4059231,1.0978197,9.880486,3.0
73631,13631,7.410847,0.50043523,0.8198919,2.2586522,0.53139377,22.017315,188.85297,0.9932748,3.6289728,0.96814734,9.721493,4.0
4528,4528,12.749264,1.1743865,0.8597452,5.4826117,0.39879915,33.02086,172.77408,0.99831164,3.0958602,0.5871789,11.853359,7.0
119719,59719,9.731856,1.4325805,0.07153324,13.578781,0.4819327,60.69623,30.436728,0.99088764,3.8524106,1.9049455,13.2974415,3.0
109693,49693,10.106219,0.83098805,0.8298062,7.634847,0.36116025,29.627827,162.46527,0.9958029,3.5331037,0.9851592,10.610908,3.0
90441,30441,6.9157887,0.5053247,0.16791838,7.6160197,0.36223632,34.62689,107.57324,0.99827695,3.34771,1.2625793,12.027084,7.0
15695,15695,9.695048,0.7827236,0.6297084,9.954557,0.14782378,25.731918,201.45755,0.9994059,3.180045,0.6758471,10.199075,6.0
59863,59863,6.7283206,0.6027043,0.2403672,10.633332,0.18651564,21.69666,194.71783,0.9979753,2.962853,1.4731534,10.348864,5.0
31062,31062,13.809017,0.52795845,0.70372945,10.812963,0.102393426,40.52605,186.65852,0.99783087,3.319151,0.47972786,10.462476,6.0
133596,13596,8.471547,1.0014042,0.839403,6.247993,0.28514263,11.944969,107.83249,0.9993884,3.3375695,1.1497597,10.386036,3.0
34207,34207,14.441194,0.64522374,0.7847165,2.774586,0.3702991,65.69904,276.81198,0.99284637,3.3089032,0.8986182,11.944477,5.0
106930,46930,14.4411955,1.2955714,0.6490942,12.422066,0.29397944,41.631866,52.35895,0.99661094,3.5483818,1.4473821,13.426464,3.0
103849,43849,8.468579,0.42603013,0.25526237,10.317867,0.19193207,41.57854,212.32503,0.99755704,2.941091,1.1975063,10.712713,6.0
93527,33527,10.19034,1.3840672,0.299195,7.823251,0.085399255,10.36078,75.09588,1.001661,3.4092686,1.5986449,12.437614,3.0
171044,51044,7.978961,0.9653553,0.29052517,6.2039056,0.16349423,15.258103,115.138016,1.0005459,3.3068678,1.3032466,11.768933,4.0
2105,2105,6.8082285,1.4790434,0.92476416,1.3297448,0.39866474,13.260997,233.7085,0.99481726,3.0584686,1.3129891,10.729057,4.0
72267,12267,10.416462,1.2647753,0.4089537,6.475205,0.18212076,39.046875,225.90692,0.9974055,2.8840516,1.4062394,12.034127,4.0
104388,44388,11.262309,1.0853182,0.95381606,9.9438305,0.57134587,44.704308,208.81749,0.9913621,3.8727524,1.4541963,9.768504,3.0
120217,217,9.370061,0.85914636,0.7154831,3.4308982,0.34854084,38.683743,208.40558,0.9938766,3.2452092,0.8429046,10.50704,3.0
139985,19985,13.364452,0.6844314,0.9382498,4.7168536,0.55000377,48.307056,243.7411,0.9922177,3.6826353,0.63174623,11.325222,5.0
145245,25245,8.585998,0.4679008,0.6480013,6.628383,0.27106518,43.61017,225.1779,0.9947761,3.4119215,0.69148135,9.372235,3.0
30796,30796,11.081054,0.6611935,0.5150011,10.202253,0.5155465,58.957355,94.432076,0.99267876,3.658532,1.6473773,12.442804,5.0
162990,42990,9.818238,1.1142415,0.19932723,8.865913,0.22420053,26.516163,61.86456,0.9976264,3.4099612,1.5151144,12.7360525,3.0
119278,59278,10.978539,1.0554748,0.60359246,9.343069,0.15650086,27.542372,143.44963,1.0004456,2.996199,0.93332547,11.080506,4.0
15541,15541,7.7776313,1.2649407,0.9353044,2.6097639,0.5719379,14.009423,174.4142,0.99391365,3.5024576,1.5890747,12.254997,4.0
132931,12931,11.843899,1.4067935,0.10783064,11.611678,0.11728873,14.837477,21.656425,0.99947214,3.3566532,1.879507,13.525499,4.0
138413,18413,10.915997,1.0991743,0.1506086,11.459906,0.119935654,11.620349,31.704414,1.0017352,3.3506806,1.7474575,13.356604,4.0
51858,51858,10.303058,0.3177827,0.32089823,6.7539887,0.46912012,63.65003,129.67496,0.9931694,3.7845228,1.056733,9.899442,5.0
79145,19145,11.904567,1.0210395,0.97211164,1.9654998,0.5814666,30.828817,248.42166,0.99148357,3.6648314,0.6748829,10.9204645,5.0
54891,54891,12.032508,0.8705963,0.3522242,6.8912616,0.29219857,26.031,73.94669,1.0010937,3.5464923,1.3367237,13.861808,5.0
13389,13389,8.559737,0.51075953,0.33827558,7.7362375,0.4206594,41.86003,81.52139,0.9962988,3.466326,1.0524427,11.27607,3.0
2001,2001,9.459489,0.6120066,0.19572991,9.023924,0.24982525,36.43922,67.41647,0.996748,3.2534373,1.0500027,11.789423,3.0
